date,level,site
2015-03-21,-70.06,#370710100530001
2016-03-21,-70.72,#370710100530001
2017-03-21,-71.16,#370710100530001
2018-03-21,-71.45,#370710100530001
2019-03-21,-71.95,#370710100530001
2020-03-21,-72.2,#370710100530001
2001-03-21,,#370738100553901
2002-03-21,,#370738100553901
2003-03-21,,#370738100553901
2004-03-21,,#370738100553901
2005-03-21,,#370738100553901
2006-03-21,,#370738100553901
2007-03-21,,#370738100553901
2008-03-21,,#370738100553901
2009-03-21,,#370738100553901
2010-03-21,,#370738100553901
2011-03-21,,#370738100553901
2012-03-21,,#370738100553901
2013-03-21,,#370738100553901
2014-03-21,,#370738100553901
2015-03-21,,#370738100553901
2016-03-21,,#370738100553901
2017-03-21,,#370738100553901
2018-03-21,-42.77,#370738100553901
2019-03-21,-43.25,#370738100553901
2020-03-21,-42.95,#370738100553901
2001-03-21,-63.98,#370758101272501
2002-03-21,-65.25,#370758101272501
2003-03-21,-67.56,#370758101272501
2004-03-21,-68.02,#370758101272501
2005-03-21,-68.5,#370758101272501
2006-03-21,-69.31,#370758101272501
2007-03-21,-70.61,#370758101272501
2008-03-21,-72.26,#370758101272501
2009-03-21,-73.61,#370758101272501
2010-03-21,-74.79,#370758101272501
2011-03-21,-75.94,#370758101272501
2012-03-21,-78.61,#370758101272501
2013-03-21,-80.32,#370758101272501
2014-03-21,-81.6,#370758101272501
2015-03-21,-82.77,#370758101272501
2016-03-21,-83.27,#370758101272501
2017-03-21,-84.215,#370758101272501
2018-03-21,-84.57,#370758101272501
2019-03-21,-85.05,#370758101272501
2020-03-21,-86.22,#370758101272501
2001-03-21,,#370823101464001
2002-03-21,,#370823101464001
2003-03-21,,#370823101464001
2004-03-21,,#370823101464001
2005-03-21,,#370823101464001
2006-03-21,,#370823101464001
2007-03-21,,#370823101464001
2008-03-21,-18.87,#370823101464001
2009-03-21,-18.92,#370823101464001
2010-03-21,-19.02,#370823101464001
2011-03-21,-19.1,#370823101464001
2012-03-21,-19.12,#370823101464001
2013-03-21,-19.21,#370823101464001
2014-03-21,-19.06,#370823101464001
2015-03-21,-19.14,#370823101464001
2016-03-21,-19.24,#370823101464001
2017-03-21,-19.19,#370823101464001
2018-03-21,-18.64,#370823101464001
2019-03-21,-18.78,#370823101464001
2020-03-21,-18.84,#370823101464001
2001-03-21,,#370830101110601
2002-03-21,,#370830101110601
2003-03-21,,#370830101110601
2004-03-21,,#370830101110601
2005-03-21,,#370830101110601
2006-03-21,,#370830101110601
2007-03-21,,#370830101110601
2008-03-21,,#370830101110601
2009-03-21,,#370830101110601
2010-03-21,,#370830101110601
2011-03-21,,#370830101110601
2012-03-21,,#370830101110601
2013-03-21,,#370830101110601
2014-03-21,,#370830101110601
2015-03-21,-87.89,#370830101110601
2016-03-21,-88.55,#370830101110601
2017-03-21,-88.98,#370830101110601
2018-03-21,-89.8,#370830101110601
2019-03-21,-90.53,#370830101110601
2020-03-21,-91.01,#370830101110601
2001-03-21,,#370910100422701
2002-03-21,,#370910100422701
2003-03-21,,#370910100422701
2004-03-21,,#370910100422701
2005-03-21,,#370910100422701
2006-03-21,,#370910100422701
2007-03-21,,#370910100422701
2008-03-21,,#370910100422701
2009-03-21,,#370910100422701
2010-03-21,,#370910100422701
2011-03-21,,#370910100422701
2012-03-21,,#370910100422701
2013-03-21,-69.41,#370910100422701
2014-03-21,-68.89,#370910100422701
2015-03-21,-70.14,#370910100422701
2016-03-21,-70.38,#370910100422701
2017-03-21,-70.48,#370910100422701
2018-03-21,-70.93,#370910100422701
2019-03-21,-71.19,#370910100422701
2020-03-21,-71.43,#370910100422701
2001-03-21,,#370938100304101
2002-03-21,,#370938100304101
2003-03-21,,#370938100304101
2004-03-21,-53.12,#370938100304101
2005-03-21,-53.35,#370938100304101
2006-03-21,-53.71,#370938100304101
2007-03-21,,#370938100304101
2008-03-21,-54.5,#370938100304101
2009-03-21,-55.02,#370938100304101
2010-03-21,-55.46,#370938100304101
2011-03-21,-55.93,#370938100304101
2012-03-21,-56.6,#370938100304101
2013-03-21,-57.26,#370938100304101
2014-03-21,-57.84,#370938100304101
2015-03-21,-58.54,#370938100304101
2016-03-21,-58.96,#370938100304101
2017-03-21,-59.18,#370938100304101
2018-03-21,-59.65,#370938100304101
2019-03-21,-60.22,#370938100304101
2020-03-21,-60.75,#370938100304101
2001-03-21,,#370945100335101
2002-03-21,,#370945100335101
2003-03-21,,#370945100335101
2004-03-21,,#370945100335101
2005-03-21,,#370945100335101
2006-03-21,,#370945100335101
2007-03-21,,#370945100335101
2008-03-21,,#370945100335101
2009-03-21,,#370945100335101
2010-03-21,,#370945100335101
2011-03-21,,#370945100335101
2012-03-21,-71.37,#370945100335101
2013-03-21,-72.37,#370945100335101
2014-03-21,-73.6,#370945100335101
2015-03-21,-74.21,#370945100335101
2016-03-21,-75.08,#370945100335101
2017-03-21,-75.45,#370945100335101
2018-03-21,-76.595,#370945100335101
2019-03-21,-76.76,#370945100335101
2020-03-21,-77.36,#370945100335101
2001-03-21,-57.64,#370958101055501
2002-03-21,-59.53,#370958101055501
2003-03-21,-63.4,#370958101055501
2004-03-21,-61.445,#370958101055501
2005-03-21,-59.73,#370958101055501
2006-03-21,-62.97,#370958101055501
2007-03-21,-65.5,#370958101055501
2008-03-21,-68.89500000000001,#370958101055501
2009-03-21,-71.11,#370958101055501
2010-03-21,-73.125,#370958101055501
2011-03-21,-72.91,#370958101055501
