date,level,site
2018-09-21,-7.083333333333333,#430925101272001
2019-09-21,-6.83,#430925101272001
2020-09-21,-6.579999999999999,#430925101272001
2001-09-21,-5.566666666666666,#430928101532401
2002-09-21,-6.3100000000000005,#430928101532401
2003-09-21,-6.615,#430928101532401
2004-09-21,-6.785,#430928101532401
2005-09-21,-6.68,#430928101532401
2006-09-21,-6.98,#430928101532401
2007-09-21,-6.93,#430928101532401
2008-09-21,-6.816666666666666,#430928101532401
2009-09-21,-6.295,#430928101532401
2010-09-21,-5.993333333333333,#430928101532401
2011-09-21,-5.640000000000001,#430928101532401
2012-09-21,-6.49,#430928101532401
2013-09-21,-6.23,#430928101532401
2014-09-21,,#430928101532401
2015-09-21,-5.3875,#430928101532401
2016-09-21,-5.3375,#430928101532401
2017-09-21,-5.989999999999999,#430928101532401
2018-09-21,-5.243333333333333,#430928101532401
2019-09-21,,#430928101532401
2020-09-21,-4.136666666666667,#430928101532401
2001-09-21,-13.006666666666668,#430932100390001
2002-09-21,-13.73,#430932100390001
2003-09-21,-13.876666666666663,#430932100390001
2004-09-21,-14.0875,#430932100390001
2005-09-21,-13.760000000000002,#430932100390001
2006-09-21,-14.28,#430932100390001
2007-09-21,-13.92,#430932100390001
2008-09-21,-13.9,#430932100390001
2009-09-21,-13.7,#430932100390001
2010-09-21,-13.683333333333332,#430932100390001
2011-09-21,-13.47,#430932100390001
2012-09-21,-14.11,#430932100390001
2013-09-21,-14.420000000000002,#430932100390001
2014-09-21,,#430932100390001
2015-09-21,-13.9,#430932100390001
2016-09-21,-13.663333333333334,#430932100390001
2017-09-21,-14.363333333333337,#430932100390001
2018-09-21,-13.576666666666668,#430932100390001
2019-09-21,-13.0475,#430932100390001
2020-09-21,,#430932100390001
2001-09-21,-6.37,#430949101292701
2002-09-21,-6.505,#430949101292701
2003-09-21,-6.505,#430949101292701
2004-09-21,-6.5875,#430949101292701
2005-09-21,-6.34,#430949101292701
2006-09-21,-6.52,#430949101292701
