date,level,site
2007-06-21,,#370710100530001
2008-06-21,,#370710100530001
2009-06-21,,#370710100530001
2010-06-21,,#370710100530001
2011-06-21,,#370710100530001
2012-06-21,,#370710100530001
2013-06-21,,#370710100530001
2014-06-21,,#370710100530001
2015-06-21,,#370710100530001
2016-06-21,,#370710100530001
2017-06-21,,#370710100530001
2018-06-21,,#370710100530001
2019-06-21,,#370710100530001
2020-06-21,,#370710100530001
2001-06-21,,#370738100553901
2002-06-21,,#370738100553901
2003-06-21,,#370738100553901
2004-06-21,,#370738100553901
2005-06-21,,#370738100553901
2006-06-21,,#370738100553901
2007-06-21,,#370738100553901
2008-06-21,,#370738100553901
2009-06-21,,#370738100553901
2010-06-21,,#370738100553901
2011-06-21,,#370738100553901
2012-06-21,,#370738100553901
2013-06-21,,#370738100553901
2014-06-21,,#370738100553901
2015-06-21,,#370738100553901
2016-06-21,,#370738100553901
2017-06-21,,#370738100553901
2018-06-21,,#370738100553901
2019-06-21,,#370738100553901
2020-06-21,,#370738100553901
2001-06-21,,#370758101272501
2002-06-21,,#370758101272501
2003-06-21,,#370758101272501
2004-06-21,,#370758101272501
2005-06-21,,#370758101272501
2006-06-21,,#370758101272501
2007-06-21,,#370758101272501
2008-06-21,,#370758101272501
2009-06-21,,#370758101272501
2010-06-21,,#370758101272501
2011-06-21,,#370758101272501
2012-06-21,,#370758101272501
2013-06-21,,#370758101272501
2014-06-21,,#370758101272501
2015-06-21,,#370758101272501
2016-06-21,,#370758101272501
2017-06-21,,#370758101272501
2018-06-21,,#370758101272501
2019-06-21,,#370758101272501
2020-06-21,,#370758101272501
2001-06-21,,#370823101464001
2002-06-21,,#370823101464001
2003-06-21,,#370823101464001
2004-06-21,,#370823101464001
2005-06-21,,#370823101464001
2006-06-21,,#370823101464001
2007-06-21,,#370823101464001
2008-06-21,,#370823101464001
2009-06-21,,#370823101464001
2010-06-21,,#370823101464001
2011-06-21,,#370823101464001
2012-06-21,,#370823101464001
2013-06-21,,#370823101464001
2014-06-21,,#370823101464001
2015-06-21,,#370823101464001
2016-06-21,,#370823101464001
2017-06-21,,#370823101464001
2018-06-21,,#370823101464001
2019-06-21,,#370823101464001
2020-06-21,,#370823101464001
2001-06-21,,#370830101110601
2002-06-21,,#370830101110601
2003-06-21,,#370830101110601
2004-06-21,,#370830101110601
2005-06-21,,#370830101110601
2006-06-21,,#370830101110601
2007-06-21,,#370830101110601
2008-06-21,,#370830101110601
2009-06-21,,#370830101110601
2010-06-21,,#370830101110601
2011-06-21,,#370830101110601
2012-06-21,,#370830101110601
2013-06-21,,#370830101110601
2014-06-21,,#370830101110601
2015-06-21,,#370830101110601
2016-06-21,,#370830101110601
2017-06-21,,#370830101110601
2018-06-21,,#370830101110601
2019-06-21,,#370830101110601
2020-06-21,,#370830101110601
2001-06-21,,#370910100422701
2002-06-21,,#370910100422701
2003-06-21,,#370910100422701
2004-06-21,,#370910100422701
2005-06-21,,#370910100422701
2006-06-21,,#370910100422701
2007-06-21,,#370910100422701
