AgencyCd,SiteNo,LithologyDescription
TWDB,1041209,Surface
TWDB,1041209,Caliche
TWDB,1041209,Sand
TWDB,1041209,Sand and Sandstone
TWDB,1041209,Sandy Clay
TWDB,1041209,Sand and Gravel
TWDB,1041209,Clay
TWDB,1041209,Sand and Gravel
TWDB,1041209,Red Bed
CODWR,516,TOPSOIL
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SAND WITH GRAVEL
CODWR,516,SAND WITH CLAY/SILT
CODWR,516,SILTSTONE
CODWR,503,TOPSOIL
CODWR,503,LIMESTONE
CODWR,503,SAND WITH CLAY/SILT
CODWR,503,GRAVEL
CODWR,514,TOPSOIL
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH CLAY/SILT
CODWR,514,CLAY
CODWR,514,SANDSTONE
CODWR,514,CLAY
CODWR,514,SAND WITH CLAY/SILT
CODWR,514,CLAY
CODWR,514,SAND WITH GRAVEL
CODWR,514,CLAY
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH CLAY/SILT
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH CLAY/SILT
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH GRAVEL
CODWR,514,CLAY
CODWR,514,SAND WITH CLAY/SILT
CODWR,514,SAND WITH GRAVEL
CODWR,514,SAND WITH CLAY/SILT
CODWR,1071,SAND WITH CLAY/SILT
CODWR,1071,SANDSTONE
CODWR,1071,SAND WITH GRAVEL
CODWR,1071,GRAVEL WITH CLAY/SILT
CODWR,1071,GRAVEL WITH CLAY/SILT
CODWR,1071,CLAY
CODWR,49523,TOPSOIL
CODWR,49523,LIMESTONE
CODWR,49523,SANDSTONE
CODWR,49523,GRAVEL
CODWR,49523,CLAY
CODWR,49523,CLAY
CODWR,49523,GRAVEL
CODWR,49523,GRAVEL WITH CLAY/SILT
CODWR,49523,CLAY
CODWR,49523,SAND WITH CLAY/SILT
CODWR,49523,SAND WITH GRAVEL
CODWR,49523,LIMESTONE
CODWR,49523,SAND WITH GRAVEL
CODWR,49523,SANDSTONE
CODWR,49523,CLAY
CODWR,49523,SAND WITH GRAVEL
CODWR,49523,CLAY
CODWR,49523,GRAVEL
CODWR,49523,GRAVEL
CODWR,49523,CLAY
CODWR,49523,SHALE
CODWR,1075,TOPSOIL
CODWR,1075,CLAY
CODWR,1075,CLAY
CODWR,1075,SAND WITH GRAVEL
CODWR,1075,CLAY
CODWR,1075,SAND WITH GRAVEL
CODWR,1075,CLAY
CODWR,1075,GRAVEL
CODWR,1075,CLAY
CODWR,1075,SAND WITH GRAVEL
CODWR,1075,CLAY
CODWR,1075,SAND WITH GRAVEL
CODWR,1075,CLAY
CODWR,1058,TOPSOIL
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,1058,LIMESTONE
CODWR,1058,CLAY
CODWR,1058,LIMESTONE
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,1058,GRAVEL
CODWR,1058,CLAY
CODWR,464,TOPSOIL
CODWR,464,SAND WITH CLAY/SILT
CODWR,464,GRAVEL
CODWR,464,CLAY
CODWR,464,GRAVEL WITH CLAY/SILT
CODWR,464,CLAY
CODWR,464,SAND WITH CLAY/SILT
CODWR,464,GRAVEL
CODWR,464,CLAY
CODWR,464,GRAVEL
CODWR,464,CLAY
CODWR,464,GRAVEL
CODWR,464,SAND WITH CLAY/SILT
CODWR,464,GRAVEL
CODWR,464,LIMESTONE
CODWR,464,GRAVEL
CODWR,464,LIMESTONE
CODWR,464,GRAVEL
CODWR,464,CLAY
CODWR,464,GRAVEL
CODWR,464,CLAY
CODWR,465,TOPSOIL
CODWR,465,SAND WITH CLAY/SILT
CODWR,465,SAND WITH GRAVEL
CODWR,465,CLAY
CODWR,465,SANDSTONE
CODWR,465,SAND WITH GRAVEL
CODWR,465,SAND WITH GRAVEL
CODWR,465,GRAVEL WITH CLAY/SILT
CODWR,465,SAND WITH GRAVEL
CODWR,465,GRAVEL WITH CLAY/SILT
CODWR,465,SAND WITH GRAVEL
CODWR,465,CLAY
CODWR,465,SAND WITH GRAVEL
CODWR,465,CLAY
CODWR,465,SAND WITH GRAVEL
CODWR,465,SAND WITH GRAVEL
CODWR,465,CLAY
CODWR,465,SAND WITH CLAY/SILT
CODWR,465,SAND WITH GRAVEL
CODWR,465,"SAND, FINE-MED"
CODWR,468,TOPSOIL
CODWR,468,CLAY
CODWR,468,GRAVEL
CODWR,468,CLAY
CODWR,468,SAND WITH GRAVEL
CODWR,468,CLAY
CODWR,468,SAND WITH GRAVEL
CODWR,468,CLAY
CODWR,468,GRAVEL
CODWR,468,CLAY
CODWR,468,GRAVEL
CODWR,468,CLAY
CODWR,474,TOPSOIL
CODWR,474,SAND WITH GRAVEL
CODWR,474,"SAND, FINE-MED"
CODWR,474,SAND WITH CLAY/SILT
CODWR,474,SAND WITH GRAVEL
CODWR,474,SANDSTONE
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH GRAVEL
CODWR,474,SANDSTONE
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH GRAVEL
CODWR,474,SAND WITH CLAY/SILT
CODWR,474,SAND WITH GRAVEL
CODWR,474,SHALE
CODWR,470,TOPSOIL
CODWR,470,GRAVEL WITH CLAY/SILT
CODWR,470,CLAY
CODWR,470,GRAVEL WITH CLAY/SILT
CODWR,470,SAND WITH GRAVEL
CODWR,470,CLAY
CODWR,470,SAND WITH GRAVEL
CODWR,470,CLAY
CODWR,472,TOPSOIL
CODWR,472,CLAY
CODWR,472,GRAVEL
CODWR,472,CLAY
CODWR,472,SANDSTONE
CODWR,472,GRAVEL
CODWR,472,GRAVEL
CODWR,472,GRAVEL
CODWR,472,CLAY
CODWR,473,TOPSOIL
CODWR,473,SAND WITH CLAY/SILT
CODWR,473,CLAY
CODWR,473,GRAVEL
CODWR,473,CLAY
CODWR,473,LIMESTONE
CODWR,473,GRAVEL
CODWR,473,CLAY
CODWR,473,GRAVEL
CODWR,473,LIMESTONE
CODWR,475,TOPSOIL
CODWR,475,SAND WITH CLAY/SILT
CODWR,475,CLAY
CODWR,475,GRAVEL WITH CLAY/SILT
CODWR,475,CLAY
CODWR,475,CLAY
CODWR,475,GRAVEL WITH CLAY/SILT
CODWR,475,CLAY
CODWR,475,GRAVEL
CODWR,475,CLAY
CODWR,475,GRAVEL WITH CLAY/SILT
CODWR,475,GRAVEL
CODWR,475,GRAVEL WITH CLAY/SILT
CODWR,475,GRAVEL
CODWR,475,SAND WITH CLAY/SILT
CODWR,1014,TOPSOIL
CODWR,1014,SAND WITH CLAY/SILT
CODWR,1014,CLAY
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,GRAVEL WITH CLAY/SILT
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,GRAVEL WITH CLAY/SILT
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,SAND WITH CLAY/SILT
CODWR,1014,SAND WITH CLAY/SILT
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,CLAY
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,CLAY
CODWR,1014,SAND WITH GRAVEL
CODWR,1014,SHALE
CODWR,469,TOPSOIL
CODWR,469,CLAY
CODWR,469,LIMESTONE
CODWR,469,CLAY
CODWR,469,GRAVEL
CODWR,469,CLAY
CODWR,469,GRAVEL
CODWR,469,CLAY
CODWR,469,GRAVEL
CODWR,469,CLAY
CODWR,469,GRAVEL
CODWR,469,LIMESTONE
CODWR,469,GRAVEL
CODWR,469,CLAY
CODWR,1104,"SAND, FINE-MED"
CODWR,1104,GRAVEL WITH CLAY/SILT
CODWR,1104,GRAVEL WITH CLAY/SILT
CODWR,1104,GRAVEL WITH CLAY/SILT
CODWR,1104,CLAY
CODWR,1104,SAND WITH GRAVEL
CODWR,1104,CLAY
CODWR,1104,SAND WITH GRAVEL
CODWR,439,TOPSOIL
CODWR,439,CLAY
CODWR,439,SAND WITH CLAY/SILT
CODWR,439,SAND WITH CLAY/SILT
CODWR,439,"SAND, MED-COARSE"
CODWR,439,SAND WITH GRAVEL
CODWR,439,CLAY
CODWR,439,GRAVEL WITH CLAY/SILT
CODWR,439,SAND WITH GRAVEL
CODWR,439,CLAY
CODWR,439,"SAND, MED-COARSE"
CODWR,439,SAND WITH GRAVEL
CODWR,439,GRAVEL
CODWR,439,"SAND, MED-COARSE"
CODWR,439,SAND WITH GRAVEL
CODWR,439,CLAY
CODWR,439,SAND WITH GRAVEL
CODWR,439,CLAY
CODWR,477,TOPSOIL
CODWR,477,CLAY
CODWR,477,SAND WITH GRAVEL
CODWR,477,GRAVEL
CODWR,477,CLAY
CODWR,477,SAND WITH GRAVEL
CODWR,477,CLAY
CODWR,478,TOPSOIL
CODWR,478,SAND WITH CLAY/SILT
CODWR,478,GRAVEL
CODWR,478,SAND WITH CLAY/SILT
CODWR,478,SAND WITH CLAY/SILT
CODWR,478,CLAY
CODWR,478,CLAY
CODWR,478,GRAVEL WITH CLAY/SILT
CODWR,478,GRAVEL
CODWR,478,SAND WITH CLAY/SILT
CODWR,478,GRAVEL
CODWR,478,CLAY
CODWR,481,TOPSOIL
CODWR,481,SANDSTONE
CODWR,481,SAND WITH GRAVEL
CODWR,481,CLAY
CODWR,481,SANDSTONE
CODWR,481,SANDSTONE
CODWR,481,SAND WITH GRAVEL
CODWR,481,CLAY
CODWR,481,SAND WITH GRAVEL
CODWR,481,CLAY
CODWR,481,CLAY
CODWR,481,SAND WITH GRAVEL
CODWR,483,TOPSOIL
CODWR,483,SAND WITH GRAVEL
CODWR,483,CLAY
CODWR,483,SAND WITH GRAVEL
CODWR,483,CLAY
CODWR,483,SAND WITH GRAVEL
CODWR,483,CLAY
CODWR,483,SAND WITH GRAVEL
CODWR,483,CLAY
CODWR,483,SAND WITH GRAVEL
CODWR,483,CLAY
CODWR,485,TOPSOIL
CODWR,485,CLAY
CODWR,485,SAND WITH GRAVEL
CODWR,485,CLAY
CODWR,485,GRAVEL WITH CLAY/SILT
CODWR,485,CLAY
CODWR,485,SAND WITH GRAVEL
CODWR,485,CLAY
CODWR,485,SAND WITH GRAVEL
CODWR,485,SAND WITH GRAVEL
CODWR,485,CLAY
CODWR,485,SAND WITH GRAVEL
CODWR,485,"SAND, FINE-MED"
CODWR,485,SAND WITH CLAY/SILT
CODWR,485,CLAY
CODWR,485,"SAND, FINE-MED"
CODWR,485,SAND WITH CLAY/SILT
CODWR,486,TOPSOIL
CODWR,486,CLAY
CODWR,486,SAND WITH GRAVEL
CODWR,486,CLAY
CODWR,486,GRAVEL
CODWR,486,SAND WITH GRAVEL
CODWR,486,GRAVEL
CODWR,486,SAND WITH CLAY/SILT
CODWR,486,SAND WITH GRAVEL
CODWR,486,CLAY
CODWR,486,SAND WITH GRAVEL
CODWR,486,CLAY
CODWR,486,SAND WITH GRAVEL
CODWR,486,GRAVEL WITH CLAY/SILT
CODWR,486,SAND WITH GRAVEL
CODWR,486,CLAY
CODWR,486,"SAND, FINE-MED"
CODWR,486,SAND WITH GRAVEL
CODWR,486,SAND WITH CLAY/SILT
CODWR,486,SAND WITH CLAY/SILT
CODWR,438,TOPSOIL
CODWR,438,CLAY
CODWR,438,GRAVEL
CODWR,438,CLAY
CODWR,438,LIMESTONE
CODWR,438,SANDSTONE
CODWR,438,GRAVEL
CODWR,438,CLAY
CODWR,438,GRAVEL WITH CLAY/SILT
CODWR,438,GRAVEL
CODWR,438,GRAVEL WITH CLAY/SILT
CODWR,438,CLAY
CODWR,438,GRAVEL
CODWR,440,TOPSOIL
CODWR,440,"SAND, FINE-MED"
CODWR,440,SANDSTONE
CODWR,440,CLAY
CODWR,440,SANDSTONE
CODWR,440,CLAY
CODWR,440,SANDSTONE
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,SAND WITH GRAVEL
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,SAND WITH GRAVEL
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,SANDSTONE
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,GRAVEL WITH CLAY/SILT
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,SAND WITH GRAVEL
CODWR,440,CLAY
CODWR,440,SAND WITH GRAVEL
CODWR,440,SANDSTONE
CODWR,440,SHALE
CODWR,441,SAND WITH CLAY/SILT
CODWR,441,"SAND, FINE-MED"
CODWR,441,CLAY
CODWR,441,"SAND, FINE-MED"
CODWR,441,CLAY
CODWR,441,SAND WITH GRAVEL
CODWR,441,SANDSTONE
CODWR,441,"SAND, FINE-MED"
CODWR,441,SAND WITH CLAY/SILT
CODWR,441,"SAND, FINE-MED"
CODWR,441,CLAY
CODWR,441,"SAND, FINE-MED"
CODWR,441,CLAY
CODWR,441,"SAND, FINE-MED"
CODWR,441,SAND WITH GRAVEL
CODWR,441,SANDSTONE
CODWR,441,"SAND, FINE-MED"
CODWR,441,CLAY
CODWR,441,CLAY
CODWR,441,SAND WITH GRAVEL
CODWR,441,SHALE
CODWR,437,TOPSOIL
CODWR,437,SAND WITH CLAY/SILT
CODWR,437,SAND WITH GRAVEL
CODWR,437,SAND WITH CLAY/SILT
CODWR,437,CLAY
CODWR,437,SAND WITH GRAVEL
CODWR,437,SAND WITH CLAY/SILT
CODWR,437,SAND WITH GRAVEL
CODWR,437,SAND WITH CLAY/SILT
CODWR,437,SAND WITH CLAY/SILT
CODWR,437,SAND WITH GRAVEL
CODWR,437,CLAY
CODWR,437,SAND WITH GRAVEL
CODWR,445,TOPSOIL
CODWR,445,"SAND, FINE-MED"
CODWR,445,SAND WITH CLAY/SILT
CODWR,445,SAND WITH CLAY/SILT
CODWR,445,SAND WITH CLAY/SILT
CODWR,445,SAND WITH GRAVEL
CODWR,445,SAND WITH CLAY/SILT
CODWR,445,SAND WITH GRAVEL
CODWR,445,CLAY
CODWR,445,SAND WITH GRAVEL
CODWR,445,CLAY
CODWR,445,SAND WITH GRAVEL
CODWR,445,SAND WITH GRAVEL
CODWR,445,CLAY
CODWR,445,SAND WITH GRAVEL
CODWR,445,CLAY
CODWR,446,TOPSOIL
CODWR,446,GRAVEL WITH CLAY/SILT
CODWR,446,GRAVEL
CODWR,446,CLAY
CODWR,449,TOPSOIL
CODWR,449,GRAVEL WITH CLAY/SILT
CODWR,449,SAND WITH GRAVEL
CODWR,449,SAND WITH GRAVEL
CODWR,449,CLAY
CODWR,449,GRAVEL
CODWR,449,CLAY
CODWR,452,TOPSOIL
CODWR,452,SAND WITH GRAVEL
CODWR,452,SAND WITH GRAVEL
CODWR,452,SAND WITH CLAY/SILT
CODWR,452,SAND WITH GRAVEL
CODWR,452,SANDSTONE
CODWR,452,SAND WITH CLAY/SILT
CODWR,452,SAND WITH GRAVEL
CODWR,452,SAND WITH CLAY/SILT
CODWR,452,SAND WITH GRAVEL
CODWR,452,GRAVEL
CODWR,452,"SAND, FINE-MED"
CODWR,452,SAND WITH GRAVEL
CODWR,452,SAND WITH CLAY/SILT
CODWR,452,GRAVEL
CODWR,452,SAND WITH GRAVEL
CODWR,452,SAND WITH CLAY/SILT
CODWR,452,"SAND, MED-COARSE"
CODWR,452,SILT
CODWR,452,SAND WITH GRAVEL
CODWR,452,CLAY
CODWR,452,SHALE
CODWR,457,TOPSOIL
CODWR,457,SANDSTONE
CODWR,457,SAND WITH CLAY/SILT
CODWR,457,SANDSTONE
CODWR,457,SAND WITH GRAVEL
CODWR,457,SANDSTONE
CODWR,457,CONGLOMERATE
CODWR,457,SANDSTONE
CODWR,457,SANDSTONE
CODWR,457,SANDSTONE
CODWR,457,CLAY
CODWR,457,GRAVEL WITH CLAY/SILT
CODWR,457,SAND WITH GRAVEL
CODWR,457,SANDSTONE
CODWR,457,SAND WITH GRAVEL
CODWR,457,CONGLOMERATE
CODWR,457,SAND WITH GRAVEL
CODWR,457,SANDSTONE
CODWR,457,GRAVEL
CODWR,457,CLAY
CODWR,458,TOPSOIL
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,SANDSTONE
CODWR,458,GRAVEL
CODWR,458,GRAVEL
CODWR,458,SANDSTONE
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,GRAVEL WITH CLAY/SILT
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,458,SAND WITH GRAVEL
CODWR,458,CLAY
CODWR,460,TOPSOIL
CODWR,460,SAND WITH GRAVEL
CODWR,460,CLAY
CODWR,460,SAND WITH GRAVEL
CODWR,460,"SAND, FINE-MED"
CODWR,460,SAND WITH GRAVEL
CODWR,460,SAND WITH CLAY/SILT
CODWR,460,"SAND, FINE-MED"
CODWR,460,CLAY
CODWR,460,SAND WITH GRAVEL
CODWR,460,SAND WITH CLAY/SILT
CODWR,460,SAND WITH GRAVEL
CODWR,460,SAND WITH GRAVEL
CODWR,460,CLAY
CODWR,461,TOPSOIL
CODWR,461,SAND WITH CLAY/SILT
CODWR,461,CLAY
CODWR,461,GRAVEL
CODWR,461,SANDSTONE
CODWR,461,SAND WITH GRAVEL
CODWR,461,SANDSTONE
CODWR,461,SAND WITH GRAVEL
CODWR,461,CLAY
CODWR,461,GRAVEL WITH CLAY/SILT
CODWR,461,GRAVEL WITH CLAY/SILT
CODWR,461,SANDSTONE
CODWR,461,SAND WITH CLAY/SILT
CODWR,461,SAND WITH GRAVEL
CODWR,461,SANDSTONE
CODWR,461,SAND WITH CLAY/SILT
CODWR,461,GRAVEL
CODWR,461,SANDSTONE
CODWR,461,GRAVEL
CODWR,461,CLAY
CODWR,496,SAND WITH GRAVEL
CODWR,496,SAND WITH CLAY/SILT
CODWR,496,SAND WITH CLAY/SILT
CODWR,496,SAND WITH GRAVEL
CODWR,496,SAND WITH CLAY/SILT
CODWR,496,"SAND, FINE-MED"
CODWR,496,CLAY
CODWR,496,"SAND, FINE-MED"
CODWR,496,SAND WITH CLAY/SILT
CODWR,496,"SAND, FINE-MED"
CODWR,496,"SAND, FINE-MED"
CODWR,498,TOPSOIL
CODWR,498,SAND WITH CLAY/SILT
CODWR,498,SAND WITH GRAVEL
CODWR,498,SANDSTONE
CODWR,498,SAND WITH CLAY/SILT
CODWR,498,SAND WITH CLAY/SILT
CODWR,498,SAND WITH GRAVEL
CODWR,498,SAND WITH CLAY/SILT
CODWR,498,SAND WITH GRAVEL
CODWR,498,GRAVEL WITH CLAY/SILT
CODWR,498,SAND WITH GRAVEL
CODWR,498,CLAY
CODWR,498,SAND WITH GRAVEL
CODWR,498,GRAVEL WITH CLAY/SILT
CODWR,498,SAND WITH GRAVEL
CODWR,498,GRAVEL WITH CLAY/SILT
CODWR,498,SAND WITH CLAY/SILT
CODWR,498,GRAVEL WITH CLAY/SILT
CODWR,498,SILTSTONE
CODWR,498,SAND WITH GRAVEL
CODWR,498,GRAVEL WITH CLAY/SILT
CODWR,498,CLAY
CODWR,499,TOPSOIL
CODWR,499,GRAVEL WITH CLAY/SILT
CODWR,499,LIMESTONE
CODWR,499,SAND WITH CLAY/SILT
CODWR,499,GRAVEL
CODWR,499,SAND WITH CLAY/SILT
CODWR,499,CLAY
CODWR,499,SAND WITH CLAY/SILT
CODWR,499,SAND WITH GRAVEL
CODWR,499,SAND WITH CLAY/SILT
CODWR,499,SAND WITH CLAY/SILT
CODWR,499,SAND WITH GRAVEL
CODWR,499,SAND WITH GRAVEL
CODWR,499,CLAY
CODWR,499,"SAND, FINE-MED"
CODWR,499,CLAY
CODWR,1072,TOPSOIL
CODWR,1072,CLAY
CODWR,1072,GRAVEL
CODWR,1072,CLAY
CODWR,1072,GRAVEL
CODWR,1072,CLAY
CODWR,1072,CLAY
CODWR,1072,LIMESTONE
CODWR,1072,CLAY
CODWR,1072,GRAVEL
CODWR,1072,CLAY
CODWR,1072,LIMESTONE
CODWR,1072,CLAY
CODWR,1072,GRAVEL
CODWR,1072,CLAY
CODWR,1072,GRAVEL
CODWR,1072,SHALE
CODWR,1067,TOPSOIL
CODWR,1067,"SAND, FINE-MED"
CODWR,1067,SANDSTONE
CODWR,1067,GRAVEL WITH CLAY/SILT
CODWR,1067,CLAY
CODWR,1067,GRAVEL WITH CLAY/SILT
CODWR,1067,SAND WITH GRAVEL
CODWR,1067,GRAVEL WITH CLAY/SILT
CODWR,1067,SAND WITH GRAVEL
CODWR,1067,GRAVEL
CODWR,1067,SAND WITH GRAVEL
CODWR,1067,GRAVEL WITH CLAY/SILT
CODWR,1067,SAND WITH GRAVEL
CODWR,1420,TOPSOIL
CODWR,1420,CLAY
CODWR,1420,SAND WITH GRAVEL
CODWR,1420,CLAY
CODWR,1420,SAND WITH GRAVEL
CODWR,1420,CLAY
CODWR,1420,SAND WITH GRAVEL
CODWR,1420,CLAY
CODWR,1420,SAND WITH GRAVEL
CODWR,1420,CLAY
CODWR,1069,SAND WITH GRAVEL
CODWR,1069,CLAY
CODWR,1069,SAND WITH GRAVEL
CODWR,1069,CLAY
CODWR,1069,SAND WITH GRAVEL
CODWR,1069,GRAVEL
CODWR,1069,GRAVEL WITH CLAY/SILT
CODWR,1101,TOPSOIL
CODWR,1101,SAND WITH CLAY/SILT
CODWR,1101,SAND WITH GRAVEL
CODWR,1101,SANDSTONE
CODWR,1101,GRAVEL WITH CLAY/SILT
CODWR,1101,SAND WITH GRAVEL
CODWR,1101,GRAVEL WITH CLAY/SILT
CODWR,1101,GRAVEL
CODWR,1101,CLAY
CODWR,1102,TOPSOIL
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,CLAY
CODWR,1102,GRAVEL
CODWR,1102,CLAY
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,GRAVEL
CODWR,1102,GRAVEL WITH CLAY/SILT
CODWR,1102,CLAY
CODWR,1103,TOPSOIL
CODWR,1103,CLAY
CODWR,1103,"SAND, FINE-MED"
CODWR,1103,GRAVEL WITH CLAY/SILT
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,SAND WITH CLAY/SILT
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,CLAY
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,CLAY
CODWR,1103,GRAVEL WITH CLAY/SILT
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,GRAVEL WITH CLAY/SILT
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,CLAY
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,CLAY
CODWR,1103,SAND WITH GRAVEL
CODWR,1103,CLAY
CODWR,454,TOPSOIL
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,SAND WITH CLAY/SILT
CODWR,454,SAND WITH GRAVEL
CODWR,454,CLAY
CODWR,462,TOPSOIL
CODWR,462,CLAY
CODWR,462,SAND WITH CLAY/SILT
CODWR,462,SAND WITH CLAY/SILT
CODWR,462,GRAVEL
CODWR,462,GRAVEL WITH CLAY/SILT
CODWR,462,GRAVEL WITH CLAY/SILT
CODWR,462,SAND WITH GRAVEL
CODWR,462,GRAVEL WITH CLAY/SILT
CODWR,462,CLAY
CODWR,462,GRAVEL
CODWR,1057,"SAND, FINE-MED"
CODWR,1057,CLAY
CODWR,1057,SAND WITH GRAVEL
CODWR,1057,SAND WITH CLAY/SILT
CODWR,1057,SAND WITH GRAVEL
CODWR,1057,SAND WITH CLAY/SILT
CODWR,1057,SAND WITH GRAVEL
CODWR,1057,SAND WITH CLAY/SILT
CODWR,1057,"SAND, FINE-MED"
CODWR,1057,CLAY
CODWR,1057,SAND WITH CLAY/SILT
CODWR,1057,SAND WITH CLAY/SILT
CODWR,1057,SANDSTONE
CODWR,1057,"SAND, FINE-MED"
CODWR,1057,CLAY
CODWR,1057,SHALE
CODWR,471,TOPSOIL
CODWR,471,SAND WITH CLAY/SILT
CODWR,471,CLAY
CODWR,471,GRAVEL
CODWR,471,CLAY
CODWR,471,GRAVEL
CODWR,471,CLAY
CODWR,471,GRAVEL
CODWR,471,GRAVEL
CODWR,471,GRAVEL
CODWR,471,LIMESTONE
CODWR,476,TOPSOIL
CODWR,476,SAND WITH GRAVEL
CODWR,476,CLAY
CODWR,476,SANDSTONE
CODWR,476,CLAY
CODWR,476,SANDSTONE
CODWR,476,SAND WITH CLAY/SILT
CODWR,476,SAND WITH GRAVEL
CODWR,476,GRAVEL
CODWR,476,SAND WITH GRAVEL
CODWR,476,CLAY
CODWR,1065,TOPSOIL
CODWR,1065,GRAVEL WITH CLAY/SILT
CODWR,1065,CLAY
CODWR,1065,GRAVEL
CODWR,1065,CLAY
CODWR,1065,GRAVEL
CODWR,1065,CLAY
CODWR,1065,GRAVEL
CODWR,1065,CLAY
CODWR,1065,GRAVEL
CODWR,1065,CLAY
CODWR,453,TOPSOIL
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,453,CLAY
CODWR,453,GRAVEL
CODWR,455,TOPSOIL
CODWR,455,SAND WITH GRAVEL
CODWR,455,CLAY
CODWR,455,SAND WITH GRAVEL
CODWR,455,CLAY
CODWR,455,SAND WITH GRAVEL
CODWR,455,CLAY
CODWR,455,SAND WITH GRAVEL
CODWR,455,CLAY
