date,level,site
2001-12-21,,#1005905
2002-12-21,,#1005905
2003-12-21,,#1005905
2004-12-21,,#1005905
2005-12-21,,#1005905
2006-12-21,,#1005905
2007-12-21,,#1005905
2008-12-21,,#1005905
2009-12-21,,#1005905
2010-12-21,,#1005905
2011-12-21,,#1005905
2012-12-21,,#1005905
2013-12-21,,#1005905
2014-12-21,,#1005905
2015-12-21,,#1005905
2016-12-21,,#1005905
2017-12-21,,#1005905
2018-12-21,,#1005905
2019-12-21,,#1005905
2020-12-21,,#1005905
2001-12-21,,#1006101
2002-12-21,,#1006101
2003-12-21,,#1006101
2004-12-21,,#1006101
2005-12-21,,#1006101
2006-12-21,,#1006101
2007-12-21,,#1006101
2008-12-21,,#1006101
2009-12-21,,#1006101
2010-12-21,,#1006101
2011-12-21,,#1006101
2012-12-21,,#1006101
2013-12-21,-80.27,#1006101
2014-12-21,,#1006101
2015-12-21,,#1006101
2016-12-21,-80.42,#1006101
2017-12-21,,#1006101
2018-12-21,,#1006101
2019-12-21,,#1006101
2020-12-21,,#1006101
2001-12-21,,#1006302
2002-12-21,,#1006302
2003-12-21,,#1006302
2004-12-21,,#1006302
2005-12-21,,#1006302
2006-12-21,,#1006302
2007-12-21,,#1006302
2008-12-21,,#1006302
2009-12-21,-66.93,#1006302
2010-12-21,-66.89,#1006302
2011-12-21,,#1006302
2012-12-21,,#1006302
2013-12-21,-67.49,#1006302
2014-12-21,-67.43,#1006302
2015-12-21,,#1006302
2016-12-21,-68.2,#1006302
2017-12-21,,#1006302
2018-12-21,,#1006302
2019-12-21,,#1006302
2020-12-21,,#1006302
2001-12-21,,#1006403
2002-12-21,,#1006403
2003-12-21,,#1006403
2004-12-21,,#1006403
2005-12-21,,#1006403
2006-12-21,,#1006403
2007-12-21,,#1006403
2008-12-21,,#1006403
2009-12-21,-70.28,#1006403
2010-12-21,-70.41,#1006403
2011-12-21,,#1006403
2012-12-21,-72.41,#1006403
2013-12-21,-73.33,#1006403
2014-12-21,,#1006403
2015-12-21,,#1006403
2016-12-21,,#1006403
2017-12-21,,#1006403
2018-12-21,,#1006403
2019-12-21,,#1006403
2020-12-21,,#1006403
2001-12-21,,#1006602
2002-12-21,,#1006602
2003-12-21,,#1006602
2004-12-21,,#1006602
2005-12-21,,#1006602
2006-12-21,,#1006602
2007-12-21,,#1006602
2008-12-21,,#1006602
2009-12-21,-65.88,#1006602
2010-12-21,-65.8,#1006602
2011-12-21,,#1006602
2012-12-21,,#1006602
2013-12-21,-66.67,#1006602
2014-12-21,,#1006602
2015-12-21,,#1006602
2016-12-21,,#1006602
2017-12-21,,#1006602
2018-12-21,,#1006602
2019-12-21,,#1006602
2020-12-21,,#1006602
2001-12-21,,#1006710
2002-12-21,,#1006710
2003-12-21,,#1006710
2004-12-21,,#1006710
2005-12-21,,#1006710
2006-12-21,,#1006710
2007-12-21,,#1006710
2008-12-21,,#1006710
2009-12-21,,#1006710
2010-12-21,-56.22,#1006710
2011-12-21,,#1006710
2012-12-21,,#1006710
2013-12-21,-60.29,#1006710
2014-12-21,,#1006710
2015-12-21,,#1006710
2016-12-21,,#1006710
2017-12-21,,#1006710
2018-12-21,,#1006710
2019-12-21,,#1006710
2020-12-21,,#1006710
2001-12-21,,#1006909
2002-12-21,,#1006909
2003-12-21,,#1006909
2004-12-21,,#1006909
2005-12-21,,#1006909
2006-12-21,,#1006909
2007-12-21,,#1006909
2008-12-21,,#1006909
2009-12-21,-51.19,#1006909
2010-12-21,-51.14,#1006909
2011-12-21,,#1006909
2012-12-21,-51.7,#1006909
2013-12-21,-52.11,#1006909
2014-12-21,,#1006909
2015-12-21,,#1006909
2016-12-21,,#1006909
2017-12-21,,#1006909
2018-12-21,,#1006909
2019-12-21,,#1006909
2020-12-21,,#1006909
2001-12-21,,#1007301
2002-12-21,,#1007301
2003-12-21,,#1007301
2004-12-21,,#1007301
2005-12-21,,#1007301
2006-12-21,,#1007301
2007-12-21,,#1007301
2008-12-21,,#1007301
2009-12-21,-43.27,#1007301
2010-12-21,-43.28,#1007301
2011-12-21,,#1007301
2012-12-21,-43.41,#1007301
