date,level,site
2015-06-21,,#1172
2016-06-21,-55.81,#1172
2017-06-21,-55.48,#1172
2018-06-21,-55.65,#1172
2019-06-21,-55.7,#1172
2020-06-21,,#1172
2001-06-21,,#117241
2002-06-21,,#117241
2003-06-21,,#117241
2004-06-21,,#117241
2005-06-21,,#117241
2006-06-21,,#117241
2007-06-21,,#117241
2008-06-21,,#117241
2009-06-21,,#117241
2010-06-21,,#117241
2011-06-21,,#117241
2012-06-21,,#117241
2013-06-21,,#117241
2014-06-21,,#117241
2015-06-21,,#117241
2016-06-21,,#117241
2017-06-21,,#117241
2018-06-21,,#117241
2019-06-21,,#117241
2020-06-21,,#117241
2001-06-21,,#1173
2002-06-21,,#1173
2003-06-21,,#1173
2004-06-21,,#1173
2005-06-21,,#1173
2006-06-21,,#1173
2007-06-21,,#1173
2008-06-21,,#1173
2009-06-21,,#1173
2010-06-21,,#1173
2011-06-21,,#1173
2012-06-21,,#1173
2013-06-21,,#1173
2014-06-21,,#1173
2015-06-21,,#1173
2016-06-21,,#1173
2017-06-21,,#1173
2018-06-21,,#1173
2019-06-21,,#1173
2020-06-21,,#1173
2001-06-21,,#1176
2002-06-21,,#1176
2003-06-21,,#1176
2004-06-21,,#1176
2005-06-21,,#1176
2006-06-21,,#1176
2007-06-21,-25.45,#1176
2008-06-21,,#1176
2009-06-21,,#1176
2010-06-21,,#1176
2011-06-21,,#1176
2012-06-21,,#1176
2013-06-21,,#1176
2014-06-21,,#1176
2015-06-21,,#1176
2016-06-21,,#1176
2017-06-21,,#1176
2018-06-21,,#1176
2019-06-21,,#1176
2020-06-21,,#1176
2001-06-21,,#117651
2002-06-21,,#117651
2003-06-21,,#117651
2004-06-21,,#117651
2005-06-21,,#117651
2006-06-21,,#117651
2007-06-21,,#117651
2008-06-21,,#117651
2009-06-21,,#117651
2010-06-21,,#117651
2011-06-21,,#117651
2012-06-21,,#117651
2013-06-21,-12.95,#117651
2014-06-21,,#117651
2015-06-21,,#117651
2016-06-21,,#117651
2017-06-21,,#117651
2018-06-21,,#117651
2019-06-21,,#117651
2020-06-21,,#117651
2001-06-21,,#1177
2002-06-21,,#1177
2003-06-21,,#1177
2004-06-21,,#1177
2005-06-21,,#1177
2006-06-21,,#1177
2007-06-21,-29.57,#1177
2008-06-21,,#1177
2009-06-21,,#1177
2010-06-21,,#1177
2011-06-21,,#1177
2012-06-21,,#1177
2013-06-21,,#1177
2014-06-21,,#1177
2015-06-21,,#1177
2016-06-21,,#1177
2017-06-21,,#1177
2018-06-21,,#1177
2019-06-21,,#1177
2020-06-21,,#1177
2001-06-21,,#1178
2002-06-21,,#1178
2003-06-21,,#1178
2004-06-21,,#1178
2005-06-21,,#1178
2006-06-21,,#1178
2007-06-21,-32.46,#1178
2008-06-21,,#1178
2009-06-21,,#1178
2010-06-21,,#1178
2011-06-21,,#1178
